,text,triplets,rel_count,err,new_text,new_triplets,tex
220,"Yemen has rejected a U.S. request to interrogate detainees held after the escape of 23 al-Qaida prisoners, a security official said Tuesday",<triplet> a security official <subj> Yemen <obj> Make Public Statement <triplet> a security official <subj> a U.S. request <obj> Make Public Statement <triplet> Yemen <subj> a U.S. request <obj> Reject,3,False,"Yemen has rejected a U.S. request to interrogate detainees held after the escape of 23 al-Qaida prisoners, a security official said Tuesday",<triplet> a security official <subj> Yemen <obj> Make Public Statement <triplet> a security official <subj> a U.S. request <obj> Make Public Statement <triplet> Yemen <subj> a U.S. request <obj> Reject,"Yemen has rejected a U.S. request to interrogate detainees held after the escape of 23 al-Qaida prisoners, a security official said Tuesday"
221,"Bangladesh has once again outright rejected an Indian proposal for signing Free Trade Agreement (FTA) with her, urging the counterpart to sign the proposed South Asia Free Trade Agreement (SAFTA) instead",<triplet> Bangladesh <subj> an Indian proposal <obj> Appeal <triplet> Bangladesh <subj> an Indian proposal <obj> Reject,2,False,"Bangladesh has once again outright rejected an Indian proposal for signing Free Trade Agreement (FTA) with her, urging the counterpart to sign the proposed South Asia Free Trade Agreement (SAFTA) instead",<triplet> Bangladesh <subj> an Indian proposal <obj> Appeal <triplet> Bangladesh <subj> an Indian proposal <obj> Reject,"Bangladesh has once again outright rejected an Indian proposal for signing Free Trade Agreement (FTA) with her, urging the counterpart to sign the proposed South Asia Free Trade Agreement (SAFTA) instead"
222,"South Korea has rejected North Korea’s consistent demand to sever a decades-long military alliance with Washington, which keeps troops here under a mutual defense pact.",<triplet> South Korea <subj> North Korea <obj> Reject <triplet> North Korea <subj> South Korea <obj> Demand <triplet> North Korea <subj> Washington <obj> Demand,3,False,"South Korea has rejected North Korea’s consistent demand to sever a decades-long military alliance with Washington, which keeps troops here under a mutual defense pact.",<triplet> South Korea <subj> North Korea <obj> Reject <triplet> North Korea <subj> South Korea <obj> Demand <triplet> North Korea <subj> Washington <obj> Demand,"South Korea has rejected North Korea’s consistent demand to sever a decades-long military alliance with Washington, which keeps troops here under a mutual defense pact."
223,Yugoslavia on Thursday flatly rejected an Australian ultimatum to handover a guard involved in a shooting in front of the Yugoslav consulate in Sydney.,<triplet> a guard <subj> Yugoslav consulate in Sydney <obj> Fight <triplet> Yugoslavia <subj> an Australian ultimatum <obj> Reject,2,False,Yugoslavia on Thursday flatly rejected an Australian ultimatum to handover a guard involved in a shooting in front of the Yugoslav consulate in Sydney.,<triplet> a guard <subj> Yugoslav consulate in Sydney <obj> Fight <triplet> Yugoslavia <subj> an Australian ultimatum <obj> Reject,Yugoslavia on Thursday flatly rejected an Australian ultimatum to handover a guard involved in a shooting in front of the Yugoslav consulate in Sydney.
224,"The UN on Tuesday imposed a de facto information blackout on the withdrawal, collection and monitoring of heavy weapons around Sarajevo.",<triplet> The UN <subj> Sarajevo <obj> Reduce Relations,1,False,"The UN on Tuesday imposed a de facto information blackout on the with_x0002_drawal, collection and monitoring of heavy weapons around Sarajevo.",<triplet> The UN <subj> Sarajevo <obj> Reduce Relations,"The UN on Tuesday imposed a de facto information blackout on the withdrawal, collection and monitoring of heavy weapons around Sarajevo."
225,"Bonn rejected recent calls by East Germany’s Communist rulers for immediate economic aid, saying it was withholding it until a democratically-elected government takes over",<triplet> Bonn <subj> East Germany’s Communist rulers <obj> Reject <triplet> Bonn <subj> a democratically-elected government <obj> Demand,2,False,"Bonn rejected recent calls by East Germany’s Communist rulers for immedi_x0002_ate economic aid, saying it was withholding it until a democratically-elected government takes over",<triplet> Bonn <subj> East Germany’s Communist rulers <obj> Reject <triplet> Bonn <subj> a democratically-elected government <obj> Demand,"Bonn rejected recent calls by East Germany’s Communist rulers for immediate economic aid, saying it was withholding it until a democratically-elected government takes over"
226,"The Turkish government has refused to commit to any direct assistance to the US-led war against Iraq, citing domestic opposition",<triplet> The Turkish government <subj> the US-led war against Iraq <obj> Reject,1,False,"The Turkish government has refused to commit to any direct assistance to the US-led war against Iraq, citing domestic opposition",<triplet> The Turkish government <subj> the US-led war against Iraq <obj> Reject,"The Turkish government has refused to commit to any direct assistance to the US-led war against Iraq, citing domestic opposition"
227,Syria says it will not accept any more refugees if war starts in Iraq.,<triplet> Syria <subj> refugees <obj> Reject <triplet> Syria <subj> Iraq <obj> Make Public Statement,2,False,Syria says it will not accept any more refugees if war starts in Iraq.,<triplet> Syria <subj> refugees <obj> Reject <triplet> Syria <subj> Iraq <obj> Make Public Statement,Syria says it will not accept any more refugees if war starts in Iraq.
228,The United Nations on Tuesday rejected a call for its peacekeeping forces to be deployed in East Timor,<triplet> The United Nations <subj> East Timor <obj> Reject <triplet> East Timor <subj> its peacekeeping forces <obj> Appeal,2,False,The United Nations on Tuesday rejected a call for its peacekeeping forces to be deployed in East Timor,<triplet> The United Nations <subj> East Timor <obj> Reject <triplet> East Timor <subj> its peacekeeping forces <obj> Appeal,The United Nations on Tuesday rejected a call for its peacekeeping forces to be deployed in East Timor
229,"Pakistan, a key U.S. ally in the war against terrorism, has refused to deploy peacekeepers in Iraq and has urged its citizens to avoid coming here.","<triplet> Pakistan, a key U.S. ally <subj> its citizens <obj> Appeal <triplet> Pakistan, a key U.S. ally <subj> Iraq <obj> Reject",2,False,"Pakistan, a key U.S. ally in the war against terrorism, has refused to deploy peacekeepers in Iraq and has urged its citizens to avoid coming here.","<triplet> Pakistan, a key U.S. ally <subj> its citizens <obj> Appeal <triplet> Pakistan, a key U.S. ally <subj> Iraq <obj> Reject","Pakistan, a key U.S. ally in the war against terrorism, has refused to deploy peacekeepers in Iraq and has urged its citizens to avoid coming here."
230,"The US on Thursday rejected calls by Kofi Annan, UN secretary-general, to adopt far-reaching United Nations reforms as a comprehensive package.","<triplet> The US <subj> Kofi Annan, UN secretary-general <obj> Reject",1,False,"The US on Thursday rejected calls by Kofi Annan, UN secretary-general, to adopt far-reaching United Nations reforms as a comprehensive package.","<triplet> The US <subj> Kofi Annan, UN secretary-general <obj> Reject","The US on Thursday rejected calls by Kofi Annan, UN secretary-general, to adopt far-reaching United Nations reforms as a comprehensive package."
231,Vice-President Moody Awori has declined to resign despite growing pressure by the Kenya Anti-Corruption Commision after he was implicated in a major scandal,<triplet> Vice-President Moody Awori <subj> Kenya Anti-Corruption Commision <obj> Reject,1,False,Vice-President Moody Awori has declined to resign despite growing pressure by the Kenya Anti-Corruption Commision after he was implicated in a major scandal,<triplet> Vice-President Moody Awori <subj> Kenya Anti-Corruption Commision <obj> Reject,Vice-President Moody Awori has declined to resign despite growing pressure by the Kenya Anti-Corruption Commision after he was implicated in a major scandal
232,"Ankara’s C¸ ankaya district administration has denied land allocation for theconstruction of an Alevite temple, Cemevi, in the district.","<triplet> Ankara’s C¸ ankaya district administration <subj> Alevite temple, Cemevi <obj> Reject",1,False,"Ankara’s C¸ ankaya district administration has denied land allocation for the
construction of an Alevite temple, Cemevi, in the district.","<triplet> Ankara’s C¸ ankaya district administration <subj> Alevite temple, Cemevi <obj> Reject","Ankara’s C¸ ankaya district administration has denied land allocation for theconstruction of an Alevite temple, Cemevi, in the district."
233,"In what has been described as a policy u-turn, President Levy Mwanawasa has reneged on his commitment to the Zambian people for holding elections under a new constitution.",<triplet> President Levy Mwanawasa <subj> the Zambian people <obj> Reject,1,False,"In what has been described as a policy u-turn, President Levy Mwanawasa has reneged on his commitment to the Zambian people for holding elections under a new constitution.",<triplet> President Levy Mwanawasa <subj> the Zambian people <obj> Reject,"In what has been described as a policy u-turn, President Levy Mwanawasa has reneged on his commitment to the Zambian people for holding elections under a new constitution."
